"","review","rating"
"301","BookingEasy to use, refunds are quickly processedDate of experience: 04 January 2024","4"
"302","good service,highly recommended👌👌👌Date of experience: 21 January 2024","5"
"303","It was the worst experience ever,It was the worst experience ever,, The driver kept changing in the very last minutes (3~4 times), and we were waiting the driver at the gate over 15 minutes.The driver was even not kind at all.Date of experience: 22 January 2024","1"
"304","Very easy to use!Very easy to use!Quick and painless to make arrangements.Date of experience: 23 January 2024","5"
"305","I can do it easily and payment are good…I can do it easily and payment are good alsoDate of experience: 25 January 2024","5"
"306","Evans helps me a lot and solved whole…Evans helps me a lot and solved whole case with very ease and simplicity.Date of experience: 25 January 2024","4"
"307","Good deal to be found easyEasy and rewards make a good experience for booking cheaper flightsDate of experience: 26 July 2023","5"
"308","Nice to book through trip.comDate of experience: 23 January 2024","5"
"309","uk.trip.comI have just purchased a two together railcard from uk.trip.com. I have changed my mind and cannot find any way to cancel it without ringing abroad. I will not be using them and feel that I have been conned out of £25.50. I am also concerned that I will now have my info passed on to third parties.I am pleased to say trip.com dealt with this issue promptly and a full refund has been made. However I fear they have not made themselves more accessible via their website and so future customers may experience the same difficultiesDate of experience: 24 January 2024","3"
"310","No exchange no reschedule nothingThe company should have reasonable approach with airlines to resolve customers issues. But one you needed answer is we can’t do anything as it’s airline policy etc,Not happy at allDate of experience: 25 January 2024","1"
"311","perfect app for your travel needs!Date of experience: 22 January 2024","5"
"312","Such an easy site to navigate with competitive pricingThis is one of my favorite sites to book travel, site navigation is incredibly easy and pricing is usually better than other websites. For the most part I have not had an issue, but when I did it was resolved quite quickly.Date of experience: 24 January 2024","5"
"313","Easy to bookEasy to book. Enjoyable stay. Reservation and check in was smooth. I will use the service again.Date of experience: 22 January 2024","5"
"314","Thank you for everythingDate of experience: 25 January 2024","5"
"315","Great appGreat app. Made booking easy and customizable.Date of experience: 24 January 2024","5"
"316","GoodGood experience, so so good mak mak kaDate of experience: 24 January 2024","5"
"317","Stayed there a few times mainly due to…Stayed there a few times mainly due to its good location & its a new hotel. However this time we noticed that its quite dusty at corners of bed & on the cover of the ironing board which was kept at the top of the clothes rack. Other than that was ok. First time used the terminal for fast check out which was good, skipped the queue at reception.Date of experience: 21 January 2024","4"
"318","Good but please give more discountDate of experience: 02 January 2024","5"
"319","Easy to use and navigate the website &…Easy to use and navigate the website & appsDate of experience: 23 January 2024","4"
"320","Really efficientThis website is great. Really easy to use no problems what so ever. It's the first time I've come across it. At first I was a bit dubious because I've had problems before with cheap flight websites but this one spot on, really professional and very quick at emailing everything. So I would definitely recommend.Date of experience: 22 January 2024","5"
"321","Many choices to choose from platformMany choices to choose from platform. The overall process is easy and fast confirmation.Date of experience: 19 January 2024","5"
"322","I’m not very technical but found this…I’m not very technical but found this site very easy to navigate and feed back from them through email was excellent.Date of experience: 18 January 2024","5"
"323","Price is very reasonable comapre with…Price is very reasonable comapre with other servicesDate of experience: 22 January 2024","5"
"324","Best serviceDate of experience: 18 January 2024","5"
"325","Very goodVery good l like itDate of experience: 22 January 2024","5"
"326","overall my experience with the Tripoverall my experience with the Trip. com has good. some problem only that’s the Air-ticket received after two daysDate of experience: 17 January 2024","5"
"327","Trip is always helpful in solving my…Trip is always helpful in solving my issues.  Today is was regarding a refund for a flight.  I am thankful for Trip for always being there and courteous.  Again, my thanksDate of experience: 22 January 2024","5"
"328","Yes it's all good.Date of experience: 20 January 2024","5"
"329","Good customer serviceDate of experience: 17 January 2024","5"
"330","Best rates onlineDate of experience: 22 January 2024","5"
"331","It was simple to book and amazing to…It was simple to book and amazing to fly with you , no hassle thankyouDate of experience: 20 January 2024","5"
"332","Easy n fast bookingDate of experience: 20 January 2024","5"
"333","perfectit was very appreciateDate of experience: 28 December 2023","5"
"334","Nice hotel,friendly staffs,good food..The staffs were very friendly and gelpful.I stayed in a suite room.the room was very spacious with exercise bicycle available in the room.the room was clean with all basic amenities.the only problem was limited parkings but there were lots of parkings nearby .overall was very satisfied with the hotel.would definitely stay again when coming to ipoh.Date of experience: 19 January 2024","4"
"335","locationgood locationDate of experience: 18 January 2024","4"
"336","Smooth useSmooth use, easy to navigate and accurate display of information and precise pricing.Date of experience: 20 January 2024","5"
"337","Love Trip point, always able to use for on top promotions. Easy appNice promotion easy use appDate of experience: 19 January 2024","5"
"338","very good appvery good app, and price is good compare to othersDate of experience: 17 January 2024","5"
"339","It appears I was able to book only one…It appears I was able to book only one traveler not two.Date of experience: 21 January 2024","3"
"340","service excellenceservice excellence , user friendlyDate of experience: 22 January 2024","5"
"341","AirAsia ticketPurchased AirAsia ticket for $66, indicated last 2 seats and the following day the same ticket with the same itinerary on trip.com was on sale for only $55. The pricing should not change  so much within hoursDate of experience: 17 January 2024","1"
"342","Great stayGreat location, awesome food, clean rooms  and exceptional customer service on checkin by Kiara. Loved our stay in CBD. Will surely be backDate of experience: 18 January 2024","5"
"343","Nice trip.Nice trip.. enjoyedDate of experience: 19 January 2024","5"
"344","Everything worked wellEverything worked well. If I didn’t speak Japanese I think the app would’ve helped a lot more. The only time I needed it was when the taxi driver didn’t know my hotel and needed an address.Date of experience: 19 January 2024","5"
"345","Easy to use websiteEasy to use website, good deals. I hv used few times and will use in future.Date of experience: 18 January 2024","5"
"346","Great experience 😘Great experience, good price , easy to use. For years, I only used Trip.comDate of experience: 19 January 2024","5"
"347","Use them all the time in Asia they…Use them all the time in Asia they always have the best prices on my flights.Date of experience: 16 January 2024","5"
"348","Always right when you get to the hotel…Always right when you get to the hotel no mistakes from trip.Date of experience: 17 January 2024","5"
"349","GoodGood good goodDate of experience: 19 January 2024","5"
"350","BookingVery easy to book my flightThank youDate of experience: 15 January 2024","5"
"351","Very good site also they give you cash…Very good site also they give you cash back when you purchase stuff 👍👍👍👍Date of experience: 14 January 2024","5"
"352","Good work of support serviceSupport service assistant Rola quite fast review my issue and did her best to inquire the case in order to solve the problemDate of experience: 18 January 2024","5"
"353","easy to book and follow up!Date of experience: 19 January 2024","5"
"354","Responses and feedback have been…Responses and feedback have been extremely quick and efficientDate of experience: 19 January 2024","5"
"355","Good🤟 Full detailsDate of experience: 19 January 2024","5"
"356","This company are reliableThis company are reliable. I feel comfortable booking my flights. ExcellentDate of experience: 16 January 2024","5"
"357","online check-inflight booking and online check-in was great.Date of experience: 16 January 2024","5"
"358","Good experienceDate of experience: 19 January 2024","5"
"359","clear checked baggage policyIt is crucial for travellers to understand the baggage policy clearly before buying the ticket.Date of experience: 19 January 2024","4"
"360","Disappointed with assistance provided by phoneI booked air tickets through Trip.com after finding out from the website that it is quite straightforward to update my daughter’s passport number and expiry date subsequently after she had obtained her new passport i.e., I need to just call Trip.com to do that. However, when I called Trip.com on 28 Dec, I was instead told to call an overseas number by the staff who attended to me. I was shocked as this would mean I need to incur overseas call charges. I asked to escalate this to the staff’s supervisor. At the same time, I did try calling the number given numerous times but I was either put on hold indefinitely or the calls were not successfully connected. While waiting for an update from the supervisor, I also tried to email to a few accounts I found on Air China’s website in the hope that one of them would hopefully be able to provide the assistance I need. Fortunately, Saya called in the afternoon to inform me that she had managed to contact Air China and notified them to update my daughter’s passport details directly.I appreciate Saya’s assistance. At the same time, I would think twice about booking air tickets from Trip.com in the future.Date of experience: 28 December 2023","2"
"361","Difficult to retrieve the booking in…Difficult to retrieve the booking in the airline website for check inDate of experience: 16 January 2024","3"
"362","So far so gd.So far so gd.. 1st time using thisDate of experience: 16 January 2024","5"
"363","Best services ever  now I aam stuck with themI had a wonderful exprience with Trip.com, you put your customers first. Your special service  has made me to be stuck with  you forever, I am much pleased  with your professionalism, kudos!!!Date of experience: 14 January 2024","5"
"364","Good service but make easyDate of experience: 30 January 2023","5"
"365","My favorite place to book tripsMy favorite place to book trips.  Very reasonable prices with five 🌟 results.Date of experience: 16 January 2024","5"
"366","Ricci LiRicci was very soft spoken and handled the issue really well. She ensured that I get the correct amount as refund. She was a great help in resolving this matter. I really appreciate her help.Date of experience: 16 January 2024","5"
"367","GoodReliable but need more practical in providing more discount and bank charges to be reducedDate of experience: 15 January 2024","4"
"368","The customer service is so badThe customer service is so bad - i hv not received any coms back for my queries.Date of experience: 16 January 2024","1"
"369","Happy to return to TripI used Trip (then CTrip) extensively while living in China and Hong Kong and was pleased to find the booking process as seamless from New Zealand. I look forward to excellent service throughout, as I have always had previously.Date of experience: 10 January 2024","4"
"370","Easy bookingeasy booking, good reminders.Date of experience: 16 January 2024","5"
"371","Fun experienceIt was a lively smart hotel and staff were happy to help and pleasant.Date of experience: 13 January 2024","5"
"372","Easy apps with best price...Easy apps with best price.... Highly recommendedDate of experience: 14 January 2024","5"
"373","Cebu pacific very helpfulDate of experience: 15 January 2024","5"
"374","Fast and convenient.Date of experience: 16 January 2024","5"
"375","Love so muchDate of experience: 16 January 2024","5"
"376","I paid nearly $800 for a trip and got nothing!I paid nearly $800 for a trip, but got nothing. The flight was canceled and Trip.com will not give me a refund. Basically they just took my money and gave me nothing in return. I think they should change their name to NoTrip.com. Slogan ""We just love to take your money""Date of experience: 13 January 2024","1"
"377","Very Good^_^Date of experience: 16 January 2024","5"
"378","Very easy to make bookings and they…Very easy to make bookings and they respond quickly via email.Date of experience: 16 January 2024","5"
"379","Nice and safeDate of experience: 15 January 2024","5"
"380","If there is a change in the flight time…If there is a change in the flight time or flight after completing the flight reservation and issuance, please send us the final reconfirmed flight reservation information and updated flight ticket.Another thing is that I would like to be able to receive individual airline tickets when making reservations for 2 or more people, as each person's request for airline seats (including paid) is different.Date of experience: 14 January 2024","5"
"381","Good serviceDate of experience: 09 January 2024","4"
"382","BFF getawayDate of experience: 10 January 2024","4"
"383","fast booking and cheapest dealDate of experience: 13 January 2024","5"
"384","You are doing very wellYou are doing very well, received a call for flight number change on time and directly by personDate of experience: 28 December 2023","5"
"385","Best airline ticketing experience in…Best airline ticketing experience in recent memory. Clean interface, no involuntary add-on fees lying in wait, great price.Date of experience: 11 January 2024","5"
"386","Quick and nice serviceNice and quick, reliableDate of experience: 11 January 2024","5"
"387","Fast and easyDate of experience: 11 January 2024","5"
"388","Good communication!Date of experience: 01 January 2024","4"
"389","Found the right flight and connection…Found the right flight and connection with another flight.i warms reminded of my coming flight before time.totally satisfied.Date of experience: 11 January 2024","5"
"390","The convenience of the apps and good…The convenience of the apps and good priceDate of experience: 09 January 2024","5"
"391","Very reliable  and  very efficientVery reliable  and  very efficient. Cheapest priceDate of experience: 11 January 2024","5"
"392","Simple and efficientDate of experience: 09 January 2024","5"
"393","Your provide good services.Your provide good services.My amount was directly debited from the card without getting any OTP. Kindly update your system to 2 steps verification next time onwards.Hope you will not mind. Thanking youDate of experience: 10 January 2024","4"
"394","fast and excellent serviceDate of experience: 12 January 2024","5"
"395","With the he of Lucia I settled my…With the he of Lucia I settled my payment problemDate of experience: 13 January 2024","4"
"396","Smooth take off and landingSmooth take off and landingFlight on schedule Generous baggage allowanceDate of experience: 27 September 2023","5"
"397","Best everythingDate of experience: 12 March 2023","5"
"398","Good services I got the best priceDate of experience: 12 January 2024","5"
"399","airfarevery comfortable and fast processDate of experience: 12 January 2024","5"
"400","issued the tickets on timeDate of experience: 05 January 2024","5"
"401","Make my trip easy❤️Date of experience: 09 January 2024","5"
"402","Very smooth experienceDate of experience: 09 January 2024","5"
"403","It's my first time using this app but I…It's my first time using this app but I try it and it's goodDate of experience: 08 January 2024","5"
"404","I got the hotel using trip.com coinsI got the hotel using trip.com coins I did not pay anything extra and my reservation was done in the best way and I enjoyed my stay at the hotelDate of experience: 30 December 2023","5"
"405","good experience .Date of experience: 09 January 2024","5"
"406","I got to the check in desk and they…I got to the check in desk and they said my flight did not exist, resulting in me being stranded without my checked bag. A complete scam.Date of experience: 09 January 2024","1"
"407","Straightforward Booking.The booking process was simple and straightforward.Date of experience: 06 January 2024","5"
"408","Violet took care of usOur trip to the Philippines (Boracay) started terribly as Trip.com did not inform me of the canceled flight. Several representatives at Trip.com did not believe me that the flight was actually canceled. So, at Manila airport, we had to book an extra four tickets for us to go to Boracay. They were three times more expensive than the original tickets I had purchased through Trip.com. Our trip took a great turn when Violet emailed me. She said she looked into my case and agreed to refund me the money I spent on the extra flights. She also offered me extra Tripcoins for the trouble we went through. Our vacation started wrong but ended fine. Thank you for your hard work, Violet! I will keep using Trip.com!! I look forward to the refund. Thank you again. SincerelyDate of experience: 01 January 2024","5"
"409","Last Minute Travel PlanI had to make a last minute trip for an emergency and the booking made it so easy and not stressful. Thank you!Date of experience: 07 January 2024","5"
"410","Good service.Date of experience: 06 January 2024","5"
"411","Very unfriendly siteVery unfriendly site, difficult to manoeuvre.  Tried to call, and email, but had to choose a subject listed, which wasn’t my issue.  Bought a rail card and although the site said I had one, I could not activate it. I spent hours trying to resolve my issue, bought a full fare ticket despite having bought a rail card and ended up with the help of an advisor cancelling g it.  Would not recommend this site or company at allDate of experience: 07 January 2024","1"
"412","Easy to use Trip.ComA very good Company to book trips through, well set out & organised. Up to date info as & when required, have now used a few times & always happy to book any trips via Trip.ComDate of experience: 09 January 2024","5"
"413","Great experienceEfficiencySpeed of serviceDate of experience: 07 January 2024","5"
"414","Your Mobile App linked to Alipay is…Your Mobile App linked to Alipay is very easy to use.Date of experience: 07 January 2024","5"
"415","Customer satisfactionDate of experience: 06 January 2024","5"
"416","Price keeps changingPrice keeps changing, quoted price changes when i chkout, quoted 8557… denies my chkout and when i chk again became 19kDate of experience: 06 January 2024","3"
"417","Site easy to useDate of experience: 07 January 2024","4"
"418","COST SAVINGIT WAS A AMZING EXPERIANCEDate of experience: 08 January 2024","5"
"419","Easy to useEasy to use, server of website responds quickly.Date of experience: 09 January 2024","5"
"420","Easy  and friendly booking experience.Date of experience: 09 January 2024","5"
"421","Updates n best pricingDate of experience: 06 January 2024","5"
"422","They're refusing to change my name on the bookingI booked a flight to Sydney and realised I spelled my middle name wrong by one letter. I submitted a request to change and they've refused it saying it's not in the airline's policy to change the names. I spoke to the airline and they said this is incorrect. I then spoke to a Trip.com who submitted the request again on my behalf but it has been denied once more. This makes no sense. My trip isn't for another 3 weeks so this isn't even a last minute request.Date of experience: 05 January 2024","1"
"423","I was so used to EasyJet & Ryanair…I was so used to EasyJet & Ryanair system that for many years I purchased my flights through them and refused even considering other options. A friend encouraged me to fly through your company and up till last minute of receiving my boarding pass, I was not convinced if it will work for me. I am now so hooked with your prices that it will take a lot of convincing to go elsewhere.Date of experience: 05 January 2024","5"
"424","Manipulative companyAvoid this manipulative companyDate of experience: 06 January 2024","1"
"425","Totally a misleading company .when  you…Totally a misleading company .when  you rent the car they promise a car or like that same car .when we went to collect it the  car was very small compared to what we booked .Be true to your customers.Please look their review on other platforms before booking .Date of experience: 04 January 2024","1"
"426","Fast service .Fast service .. customer satisfaction 👌 😌Date of experience: 05 January 2024","5"
"427","Low rates and fast transaction.Date of experience: 05 January 2024","5"
"428","Easy to useEasy to use. Very good app and company. Good price showing.Date of experience: 05 January 2024","5"
"429","Easy and good to understand.Date of experience: 06 January 2024","5"
"430","It's very good up easy to useIt's very good app , easy to use.and save time and money 💰 🤑 very happy 😊 😃 😀Date of experience: 05 January 2024","5"
"431","Top applicationQuality of the application. Reactivity and service 👍Date of experience: 05 January 2024","5"
"432","Good service!Date of experience: 04 January 2024","5"
"433","Over Charged 200 percent for a single ticket!This business is almost like a sham. They charged me almost 200 percent of a ticket at the last minute when the reservation was placed. There was no compensation. Almost 4000 usd tickets were charged.Their customer service team is extremely deceptive. They cheated on the Shanghai municipal bureau of tourism by claiming they are based in Singapore and therefore enjoys some kind of legal immunity. The reality is they are a PRC company.Date of experience: 06 April 2023","1"
"434","Took no responsibility for my Wizz air…Took no responsibility for my Wizz air booking getting cancelled. As I had booked single tickets they said it it not covered by their guarantee. So I am out of pocket and I had to book be tickets as I would've otherwise been stuck. Will not be using again.Date of experience: 12 November 2023","1"
"435","Good serviceDate of experience: 05 January 2024","4"
"436","Real time announcing the changes in…Real time announcing the changes in flight schedule.Date of experience: 05 January 2024","5"
"437","very systematic and easy to access ~Date of experience: 05 January 2024","5"
"438","Quick and safeVery easy and quick serviceDate of experience: 03 January 2024","5"
"439","The high quality service that I got…The high quality service that I got from  trip.com and also made me to get the cheapest ticket when I was realy needed quick and cheaper flight to go back homeDate of experience: 03 January 2024","5"
"440","Very helpful and friendly support TeamVery helpful and friendly support Team! Always a fast and efficient answer. I had some unexpected issues with a flight and a hurricane but Trip.com helped me a lot during all the process. Highly recommended!Date of experience: 04 January 2024","5"
"441","It was easy and reliable.Date of experience: 02 January 2024","5"
"442","That is greatDate of experience: 03 January 2024","1"
"443","The hotel is in a great location and…The hotel is in a great location and close to the transport. The staff is kind. The only experience that wasn't so positive was that on the morning and early afternoon of January 1st there was no other option than brunch. The rooftop was closed and the restaurant only allowed entry to brunch-goers.Date of experience: 01 January 2024","5"
"444","Great nice appsVery good service and faster so convenientDate of experience: 28 June 2023","5"
"445","I have travelled with company to…I have travelled with company to Nigeria some years ago they are very ģood agentDate of experience: 01 January 2024","5"
"446","Excellent for Booking Hotels in ChinaVery responsive.  Though my booking was non-refundable, I requested for refund as I changed my travel plan, which was given immediately.Date of experience: 30 December 2023","5"
"447","Not anymore the bestUsually I give 5 out of 5 and I was thinking of making the Trip my only application for all my reservations to avoid having 50 different accounts and applications.  unfortunately my last 2 experiences were not great and the customer service gave me inaccurate information which caused me to lose money.  on the other hand, the application/site remains good performance with a wide choice of possibilities.  I hope customer service will improve.Date of experience: 29 December 2023","3"
"448","Best price.the staff is most active…Best price.the staff is most active response and helpful to response the problem.Date of experience: 01 January 2024","5"
"449","So far so goodYet again, smooth n pleasant experienceDate of experience: 03 January 2024","5"
"450","so f keng love tripppDate of experience: 03 January 2024","5"
"451","Updated flight informationsIt gives you an up-to-date status of your flight plus it gives you all the options to choose the best fare for your flight.Date of experience: 25 December 2023","5"
"452","Very good serviceExcellent service. I fully recommend.Date of experience: 03 January 2024","5"
"453","Good and fastDate of experience: 03 January 2024","5"
"454","GoodGood experience with turkish airline staffDate of experience: 08 November 2023","5"
"455","Make possible to get a refund for…Make possible to get a refund for tickets not used.Date of experience: 31 December 2023","2"
"456","Liza from the Executive Escalation Team…Liza from the Executive Escalation Team was very efficient in solving our case. She made it a priority to ease our situation despite the huge last minute hiccup we had with our booking. Thank you very much Liza!Date of experience: 01 January 2024","5"
"457","Great ExperienceFirst off, the prices on Trip.com are really quite good and seem to beat almost everyone fairly consistently. I travel a lot and Trip.com is definitely saving me some money. Their rewards program seems half decent as well, on top of the other rewards you get from the airlines themselves when you book.I did have a delayed flight with a trip I booked with Trip.com due to no fault of their own, but do to mechanical issues with an American Airlines flight. I had booked business class but ended up in economy class on the next available flight and was refunded money. It did take a little bit to get everything sorted, but it wasn’t difficult and the people at Trip.com did genuinely help and the money is back in my account for the fare difference between business class and economy class. I will also say American Airlines was helpful as well all along the way. I have read some reviews that say Trip.com takes months to provide refunded money, but that wasn’t the situation in my case at all. I also cancelled another booking I made (which was sold as a cancellable itinerary) and the money was refunded in minutes and the process was automatic from the website. I don’t really see any problem with Trip.com. Their support is good (I was able to reach them in less than 2 minutes online) and their policies are really quite fair. The prices are better than most places. I think for people who know how to travel well, and what they want and the pitfalls that sometimes come with air travel, Trip.com is a really good option. I would say if you can book directly with the airline for a similar price then go with the airline. For me, the airline sells a business class product for about $2200 and Trip.com is selling it to me for $1000 and change. Same flight.Date of experience: 11 December 2023","5"
"458","The atmosphere was really greatThe atmosphere was really great. The illuminations were beautiful, and the Christmas market was delightful. The best part was the meeting Santa Claus! He was a truly jolly fellow.Date of experience: 27 December 2023","5"
"459","Very Good to use trip appDate of experience: 03 January 2024","5"
"460","Very Good very goodDate of experience: 03 January 2024","5"
"461","Frequent changes of flight scheduleThe airline of our flight is always changing the schedule.Date of experience: 19 December 2023","2"
"462","It is fast responses and Get Quick…It is fast responses and Get Quick information Trip.com make me easy to book hotel and buy Air ticket thank you Trip.comDate of experience: 27 December 2023","5"
"463","HorribleHorrible! My parents needed a change in their flight and we submitted the change. They said they will contact us once that is approved. They did nor contact us about the denied change until after the original flight time had already passed and denied us refund for the tickets. Secondly, we needed a name change for a future ticket and they took forever to get the information to us that they cannot do that and to call them. I called them and they said I still had to wait for it. I dont trust this company and their response time is lacking. Seems they just want to make you wait until it's to late to provide a refund. Absolutely book elsewhere.Date of experience: 30 December 2023","1"
"464","The Best Booking platform everDate of experience: 01 January 2024","5"
"465","convenient and price competitive priceDate of experience: 27 December 2023","5"
"466","Goed experience.Goed experience.Goed room.Date of experience: 30 December 2023","5"
"467","Smooth goingSmooth going, keep it up.Date of experience: 29 December 2023","4"
"468","easyeasy, all information availableDate of experience: 31 December 2023","5"
"469","Easy website with clear options to…Easy website with clear options to choose from as travel is arranged.Date of experience: 31 December 2023","5"
"470","Good price good serviceDate of experience: 31 December 2023","5"
"471","Fast appFast app, amazing variety of hotels. Most affordable prices. Nice and easy to use appDate of experience: 27 December 2023","5"
"472","Great pricesHappy making my booking at trip .comDate of experience: 22 December 2023","5"
"473","Impressive service and complete…Impressive service and complete assistanceDate of experience: 30 December 2023","5"
"474","It was my first time booking from this…It was my first time booking from this website and everything went smoothly. I will definitely will be visiting this website on my next journey and I had a lovely Christmas in the Canary Islands. Thank you.Date of experience: 25 December 2023","5"
"475","Seamless and user friendly appSeamless and user friendly appGreat hotel rates and convenient booking process.Would highly recommendDate of experience: 23 December 2023","5"
"476","Always find the best ticket prices with…Always find the best ticket prices with the most convenient connections. AmazingDate of experience: 31 December 2023","5"
"477","Very well done platform!Date of experience: 27 December 2023","5"
"478","Bellevue Resort below parIt’s the place, Bellevue Resort, that me and my companions found various things wanting for an enjoyable stay.Date of experience: 27 December 2023","1"
"479","I like to appsDate of experience: 14 September 2023","5"
"480","good experienceDate of experience: 31 December 2023","5"
"481","ACCURATE AFTER SALES SERVICEEasy to use, accurate information, 24hrs customer care service, most satisfactory after sales serviceDate of experience: 20 December 2023","5"
"482","Heartfelt Nostalgia on the Christmas Eve in ChinaI would like to take this privilege to render my small token of appreciation to Ms Chacha Xia of her swift and close follow up for the incident / aftermath which my family had experienced it during our trip from Harbin to Beijing on G938 / G940. Perhaps the compensation that we compromised is not that great / big sum; but it warms our heart. Merry Christmas and Happy New Year 2024.Date of experience: 24 December 2023","5"
"483","Excellent serviceDate of experience: 29 December 2023","5"
"484","Polite and supportive personal…Very polite and supportive employees (reception, housekeeping, ...).Date of experience: 24 December 2023","5"
"485","I always book via TripEasy to navigate whether on the web or app. I always choose to book bia Trip.Date of experience: 26 December 2023","5"
"486","Very good respondDate of experience: 29 December 2023","4"
"487","The staff were nice and accomodatingThe staff were nice and accomodating. Great location, beside ayala mall. The breakfast has a lot of choices and were all delicious.Date of experience: 25 December 2023","5"
"488","So easySo easy. And many priceDate of experience: 28 December 2023","5"
"489","All round great serviceAll round great service! Easy with no issues :)Date of experience: 28 December 2023","5"
"490","Cheaper price & easy to book.Date of experience: 21 December 2023","5"
"491","Just use these guysJust use these guys, simple!Date of experience: 12 December 2023","5"
"492","Plane always delayed all the timeDate of experience: 25 December 2023","3"
"493","EasyEasy, user friendly, practical!Date of experience: 28 December 2023","5"
"494","GreatGreat , Easy ticket booking, quick confirmation.Date of experience: 29 December 2023","5"
"495","Dishonest companyThe company quotes walls of text of their policies on you, uses automated replies to your requests, and outright lies to you and  refuse to honor what was promised, even if it was 30 minutes ago by their own agent. I have never felt sick about a company so much in my life. Watch as they provide a counter reply to my comment with more generic AI generated replies.Date of experience: 29 December 2023","1"
"496","You got it All price ,a lot of  choiceDate of experience: 28 December 2023","5"
"497","Quite easy to process.Quite easy to process with a little thought but we're not tech savvy so that we actually got there is quite something.Date of experience: 12 December 2023","5"
"498","Yet again flight changed and no refundYet again flight changed and no refund. Getting more frequent so not using this company anymoreDate of experience: 27 December 2023","1"
"499","Great serviceDate of experience: 26 December 2023","5"
"500","Excellent air ticket customer serviceWe had got a problem with airline changed the flight , and according schedule time not match the connection transfer.Customer service excellent was done by the agent and the problem was solved successfully.Date of experience: 28 December 2023","5"
"501","AwesomeTrip is awesome platformDate of experience: 22 December 2023","5"
"502","Best hotelNice hotel simple nice viewDate of experience: 23 December 2023","5"
"503","need to improveDate of experience: 21 December 2023","3"
"504","Great BreakfastGreat Breakfast,Good Hospitality with friendly staff..free parking for guest are provided but need to validate the parking card(TNG card or debit) at receptionist each time you want to go out.Got many food place and grocer nearby the hotel..I cant review more since i book this hotel for it breakfast only..😂😂Date of experience: 24 December 2023","5"
"505","I like there service as alwaysI like there service as always. Flights and hotels are resalable price.Date of experience: 26 December 2023","5"
"506","Simple platform and easy to useSimple platform and easy to use. Usually provide competitive price.Date of experience: 26 December 2023","5"
"507","The accommodation is just…The accommodation is just presentable,but can be improve in the hotel service like restaurant food and facilityDate of experience: 23 December 2023","4"
"508","Booking of hotel through this website.…Booking of hotel through this website with payment online is trouble free, on checking in all as per booking, no hassle at all.Date of experience: 23 December 2023","5"
"509","good reception and guidance ,room clean…good reception and guidance ,room clean ,Date of experience: 23 December 2023","5"
"510","GREAT LOCATIONGood locationDate of experience: 25 December 2023","5"
"511","So good appsDate of experience: 26 December 2023","5"
"512","Your customer service staff is very bad…Your customer service staff is very bad and not qualified ! They don’t have the real information and they are not most of the time available! It was a very bad experience and I will never repeat it again with these websitesDate of experience: 22 December 2023","1"
"513","Always good 👍Date of experience: 23 December 2023","4"
"514","These I can do very wellDate of experience: 12 May 2023","5"
"515","Excellent hotel for it's priceHotel lobby was clean, tidy and quite presentable. Reception also very decent. Room and bathroom/toilet super clean. Aircond silent, water pressure of shower superb. Love the small mart near the reception with free hot & cold water dispenser. Also got a table and high chair complete with sink and soao for washing hand/cup/utensils where patron can eat their food even if the food is not bought from hotel's mart. Excellent hotel for it's price. Will definately stay here again when in the area..Date of experience: 24 December 2023","5"
"516","Very good serviceDate of experience: 25 December 2023","5"
"517","Wonderland = money grab. Not an experienceThis was not an experience, just a money grab. It actually made Christmas a little bit worse, not better. Access to somewhere that is free the rest of the year  was very disappointing. With the numbers of people attending it should be so much better and there should be something available other than a few lights.Date of experience: 24 December 2023","1"
"518","Booked and paid for extra luggageBooked and paid for extra luggage. But it didn't work :(Date of experience: 24 December 2023","1"
"519","Wrong direction on maps.The room was clean and cosy. However, the direction appears in trip.com was the wrong direction. It led us to the former hotel and it was such a waste of time.Date of experience: 24 December 2023","3"
"520","Super exsperienceDate of experience: 25 December 2023","5"
"521","Good communication and Refund Policies!Trip.com wrote to inform me about a cancellation of my journey by train, and informed me of a refund of I wasn’t comfortable with the new available train option.Date of experience: 22 December 2023","5"
"522","Response in time.ResponsibilityDate of experience: 17 March 2023","4"
"523","Really simple booking process and quick…Really simple booking process and quick confirmation. Competitive pricing and lots of choices.  I have used Trip.com for several trips now and have recommended it to several friends.  Excellent service.Date of experience: 25 November 2023","5"
"524","Very easy to use and great options for…Very easy to use and great options for everything. Very happy with my experience and will be happy to use this app again.Date of experience: 12 October 2023","5"
"525","Very satisfiedDate of experience: 23 December 2023","5"
"526","Easy check in and outEasy check in and out. Clean comfortable room friendly helpful staffDate of experience: 21 December 2023","5"
"527","OpinionNice Hotel😊from reception staffs  until cleaning service staffs were very friendly. Good room and very clean. 100% recommendationDate of experience: 22 December 2023","5"
"528","Many thanks to Amanda You and everyone…Many thanks to Amanda You and everyone I had on phone to day, I appreciate your support.Date of experience: 23 December 2023","5"
"529","Good price compared to all others.Good price compared to all others.I’ll returnDate of experience: 21 December 2023","5"
"530","Flawless experience so farFew months ago gave it a try, switching from other booking sites. Feels more convenient, more/better deals here and overall it feels more intuitive to search/compare trip options.Date of experience: 23 December 2023","5"
"531","Staff are very friendlyStaff are very friendly. Room is okay, however i find the toilet cleaning to be improved timely. Not clean all times.Date of experience: 22 December 2023","3"
